URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/action-selection-behavior,5.0.0,draft,"2.16.840.1.113883.4.642.3.784,2.16.840.1.113883.4.642.3.801",ActionSelectionBehavior,Action Selection Behavior,"Defines selection behavior of a group.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/action-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.809,2.16.840.1.113883.4.642.3.792",ActionType,Action Type,"The type of action to be performed.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","THO"
http://hl7.org/fhir/ValueSet/additional-instruction-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.95",SNOMEDCTAdditionalDosageInstructions,SNOMED CT Additional Dosage Instructions,"This value set includes all SNOMED CT Additional Dosage Instructions.","StructureDefinition/drug-administration-action,StructureDefinition/assessment-action,StructureDefinition/ext-characteristic-dosage,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","SCT"
http://hl7.org/fhir/ValueSet/administration-method-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.90,2.16.840.1.113883.4.642.3.97",SNOMEDCTAdministrationMethodCodes,SNOMED CT Administration Method Codes,"This value set includes some method codes from SNOMED CT - provided as an exemplar","StructureDefinition/drug-administration-action,StructureDefinition/assessment-action,StructureDefinition/ext-characteristic-dosage,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","SCT"
http://hl7.org/fhir/ValueSet/all-languages,5.0.0,active,"2.16.840.1.113883.4.642.3.21",AllLanguages,All Languages,"This value set includes all possible codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/cpg-strategydefinition,StructureDefinition/intervention-definition,StructureDefinition/evidence-synthesis-cohorts,StructureDefinition/eligibility-criteria,StructureDefinition/net-effect-estimate,StructureDefinition/shareableplandefinition,StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/certainty-of-evidence-rating,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria,StructureDefinition/guideline,StructureDefinition/study-outcome-evidence,StructureDefinition/cpg-computableplandefinition,StructureDefinition/outcome-definition,StructureDefinition/pico-evidence-variable,StructureDefinition/guideline-bundle,StructureDefinition/cpg-recommendationdefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/study-cohort,StructureDefinition/evidence-data-set,StructureDefinition/recommendation,StructureDefinition/outcome-evidence,StructureDefinition/recommendation-justification,StructureDefinition/outcome-evidence-synthesis,StructureDefinition/cohorts,StructureDefinition/guideline-citation","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/approach-site-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureAdministrationSites,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/drug-administration-action,StructureDefinition/assessment-action,StructureDefinition/ext-characteristic-dosage,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","SCT"
http://hl7.org/fhir/ValueSet/artifact-contribution-instance-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2963",ArtifactContributionInstanceType,Artifact Contribution Instance Type,"Artifact Contribution Instance Type","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/artifact-contribution-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2959",ArtifactContributionType,Artifact Contribution Type,"Citation contribution.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/artifact-url-classifier,5.0.0,draft,"2.16.840.1.113883.4.642.3.2966",ArtifactUrlClassifier,Artifact Url Classifier,"Code the reason for different URLs, eg abstract and full-text.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/artifactassessment-disposition,5.0.0,draft,"2.16.840.1.113883.4.642.3.3155",ArtifactAssessmentDisposition,Artifact Assessment Disposition,"Possible values for the disposition of a comment or change request, typically used for comments and change requests, to indicate the disposition of the responsible party towards the changes suggested by the comment or change request.","StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/artifactassessment-information-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.3156",ArtifactAssessmentInformationType,Artifact Assessment Information Type,"The type of information contained in a component of an artifact assessment.","StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/artifactassessment-workflow-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.3157",ArtifactAssessmentWorkflowStatus,Artifact Assessment Workflow Status,"Possible values for the workflow status of the comment or assessment, typically used to coordinate workflow around the process of accepting and rejecting changes and comments on the artifact.","StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/attribute-estimate-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.3050",AttributeEstimateType,Attribute Estimate Type,"A statistic about a statistic, e.g.  Confidence interval or p-value","StructureDefinition/study-outcome-evidence,StructureDefinition/outcome-evidence-synthesis,StructureDefinition/outcome-evidence,StructureDefinition/net-effect-estimate","THO"
http://hl7.org/fhir/ValueSet/body-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.653,2.16.840.1.113883.4.642.2.78,2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/drug-administration-action,StructureDefinition/assessment-action,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,5.0.0,active,"2.16.840.1.113883.4.642.3.620,2.16.840.1.113883.4.642.2.327,2.16.840.1.113883.4.642.3.612",BundleType,Bundle Type,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/guideline-bundle","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/certainty-rating,5.0.0,draft,"2.16.840.1.113883.4.642.3.3049",EvidenceCertaintyRating,Evidence Certainty Rating,"The assessment of quality, confidence, or certainty.","StructureDefinition/study-outcome-evidence,StructureDefinition/outcome-evidence-synthesis,StructureDefinition/outcome-evidence,StructureDefinition/net-effect-estimate,StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification","Internal"
http://hl7.org/fhir/ValueSet/certainty-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.3043",EvidenceCertaintyType,Evidence Certainty Type,"The aspect of quality, confidence, or certainty.","StructureDefinition/study-outcome-evidence,StructureDefinition/outcome-evidence-synthesis,StructureDefinition/outcome-evidence,StructureDefinition/net-effect-estimate,StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/characteristic-combination,5.0.0,draft,"2.16.840.1.113883.4.642.3.3060",CharacteristicCombination,Characteristic Combination,"Logical grouping of characteristics.","StructureDefinition/outcome-definition,StructureDefinition/intervention-definition,StructureDefinition/evidence-data-set,StructureDefinition/eligibility-criteria,StructureDefinition/pico-evidence-variable,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/characteristic-offset,5.0.0,draft,"2.16.840.1.113883.4.642.3.3061",CharacteristicOffset,Characteristic Offset,"Reference point for characteristic.valueQuantity.","StructureDefinition/outcome-definition,StructureDefinition/intervention-definition,StructureDefinition/evidence-data-set,StructureDefinition/eligibility-criteria,StructureDefinition/pico-evidence-variable,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/citation-artifact-classifier,5.0.0,draft,"2.16.840.1.113883.4.642.3.3092",CitationArtifactClassifier,Citation Artifact Classifier,"Citation artifact classifier","StructureDefinition/guideline,StructureDefinition/study-outcome-evidence,StructureDefinition/outcome-evidence-synthesis,StructureDefinition/recommendation,StructureDefinition/outcome-evidence,StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/recommendation-justification,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/citation-classification-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2971",CitationClassificationType,Citation Classification Type,"Citation classification type","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/citation-status-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2972",CitationStatusType,Citation Status Type,"Citation status type","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/citation-summary-style,5.0.0,draft,"2.16.840.1.113883.4.642.3.2976",CitationSummaryStyle,Citation Summary Style,"The format for display of the citation.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/cited-artifact-abstract-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2962",CitedArtifactAbstractType,Cited Artifact Abstract Type,"Used to express the reason and specific aspect for the variant abstract, such as language and specific language.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/cited-artifact-classification-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2958",CitedArtifactClassificationType,Cited Artifact Classification Type,"Cited Artifact Classification Type","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/cited-artifact-part-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2964",CitedArtifactPartType,Cited Artifact Part Type,"To describe the reason for the variant citation, such as version number or subpart specification.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/cited-artifact-status-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2960",CitedArtifactStatusType,Cited Artifact Status Type,"Cited Artifact Status Type","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/cited-medium,5.0.0,draft,"2.16.840.1.113883.4.642.3.2969",CitedMedium,Cited Medium,"NLM codes Internet or Print.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/clinical-findings,5.0.0,draft,"2.16.840.1.113883.4.642.3.232,2.16.840.1.113883.4.642.3.227,2.16.840.1.113883.4.642.2.115",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/eligibility-criteria,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/study-eligibility-criteria,StructureDefinition/cpg-recommendationdefinition,StructureDefinition/recommendation-eligibility-criteria","SCT"
http://hl7.org/fhir/ValueSet/common-tags,5.0.0,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/drug-administration-action,StructureDefinition/intervention-definition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/recommendation-action,StructureDefinition/certainty-of-evidence-rating,StructureDefinition/recommendation-justification,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria,StructureDefinition/guideline,StructureDefinition/outcome-definition,StructureDefinition/assessment-action,StructureDefinition/procedure-action,StructureDefinition/guideline-bundle,StructureDefinition/body-positioning-action","THO (V3),THO"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,5.0.0,draft,"2.16.840.1.113883.4.642.3.233,2.16.840.1.113883.4.642.3.238,2.16.840.1.113883.4.642.2.120",CompositionAttestationMode,Composition Attestation Mode,"The way in which a person authenticated a composition.","StructureDefinition/guideline","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/composition-status,5.0.0,draft,"2.16.840.1.113883.4.642.2.123,2.16.840.1.113883.4.642.3.236,2.16.840.1.113883.4.642.3.241",CompositionStatus,Composition Status,"The workflow/clinical status of the composition.","StructureDefinition/guideline","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/condition-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.161,2.16.840.1.113883.4.642.2.72,2.16.840.1.113883.4.642.3.152",ConditionProblemDiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","SCT"
http://hl7.org/fhir/ValueSet/contributor-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.2961",ContributorRole,Contributor Role,"Used to code the format of the display string.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/contributor-summary-source,5.0.0,draft,"2.16.840.1.113883.4.642.3.2965",ContributorSummarySource,Contributor Summary Source,"Used to code the producer or rule for creating the display string.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/contributor-summary-style,5.0.0,draft,"2.16.840.1.113883.4.642.3.2970",ContributorSummaryStyle,Contributor Summary Style,"Used to code the format of the display string.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/contributor-summary-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.2968",ContributorSummaryType,Contributor Summary Type,"Used to code author list statement, contributorship statement, and such.","StructureDefinition/study-citation,StructureDefinition/recommendation-citation,StructureDefinition/guideline-citation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/days-of-week,5.0.0,active,"2.16.840.1.113883.4.642.3.512,2.16.840.1.113883.4.642.2.302,2.16.840.1.113883.4.642.3.506",DaysOfWeek,Days Of Week,"The days of the week.","StructureDefinition/drug-administration-action,StructureDefinition/recommendation-plan,StructureDefinition/assessment-action,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/definition-method,5.0.0,draft,"2.16.840.1.113883.4.642.3.3059",DefinitionMethod,Definition Method,"The method used to define, describe, or determine a characteristic value.","StructureDefinition/outcome-definition,StructureDefinition/intervention-definition,StructureDefinition/evidence-data-set,StructureDefinition/eligibility-criteria,StructureDefinition/pico-evidence-variable,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/definition-topic,5.0.0,draft,"2.16.840.1.113883.4.642.3.794,2.16.840.1.113883.4.642.3.777",DefinitionTopic,Definition Topic,"High-level categorization of the definition, used for searching, sorting, and filtering.","StructureDefinition/drug-administration-action,StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/assessment-action,StructureDefinition/recommendation,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/shareableplandefinition,StructureDefinition/body-positioning-action,StructureDefinition/cpg-recommendationdefinition","THO"
http://hl7.org/fhir/ValueSet/device-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.1376",DeviceType,Device Type,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/eligibility-criteria,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria","SCT,hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/doc-section-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.232,2.16.840.1.113883.4.642.2.119,2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/guideline","LOINC"
http://hl7.org/fhir/ValueSet/doc-typecodes,5.0.0,draft,"2.16.840.1.113883.4.642.3.235,2.16.840.1.113883.4.642.2.121,2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/guideline","LOINC"
http://hl7.org/fhir/ValueSet/event-timing,5.0.0,active,"2.16.840.1.113883.4.642.3.75",EventTiming,EventTiming,"Real-world event relating to the schedule.","StructureDefinition/drug-administration-action,StructureDefinition/recommendation-plan,StructureDefinition/assessment-action,StructureDefinition/recommendation-action,StructureDefinition/procedure-action,StructureDefinition/body-positioning-action","THO (V3),hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/evidence-variable-event,5.0.0,draft,"2.16.840.1.113883.4.642.3.3063",EvidenceVariableEvent,Evidence Variable Event,"The event used as a base point (reference point) in time.","StructureDefinition/outcome-definition,StructureDefinition/intervention-definition,StructureDefinition/evidence-data-set,StructureDefinition/eligibility-criteria,StructureDefinition/pico-evidence-variable,StructureDefinition/study-eligibility-criteria,StructureDefinition/recommendation-eligibility-criteria","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/goal-category,5.0.0,draft,"2.16.840.1.113883.4.642.2.411,2.16.840.1.113883.4.642.3.270,2.16.840.1.113883.4.642.3.275",GoalCategory,Goal Category,"Example codes for grouping goals to use for filtering or presentation.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","THO"
http://hl7.org/fhir/ValueSet/goal-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.268,2.16.840.1.113883.4.642.3.273,2.16.840.1.113883.4.642.2.151",GoalPriority,Goal Priority,"Indicates the level of importance associated with reaching or sustaining a goal.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","THO"
http://hl7.org/fhir/ValueSet/goal-start-event,5.0.0,draft,"2.16.840.1.113883.4.642.2.413,2.16.840.1.113883.4.642.3.279,2.16.840.1.113883.4.642.3.274",GoalStartEvent,Goal Start Event,"Identifies types of events that might trigger the start of a goal.","StructureDefinition/cpg-strategydefinition,StructureDefinition/cpg-shareableplandefinition,StructureDefinition/cpg-computableplandefinition,StructureDefinition/recommendation-plan,StructureDefinition/recommendation,StructureDefinition/shareableplandefinition,StructureDefinition/cpg-recommendationdefinition","SCT"
http://hl7.org/fhir/ValueSet/group-membership-basis,5.0.0,draft,"2.16.840.1.113883.4.642.3.3069",GroupMembershipBasis,Group Membership Basis,"Basis for membership in a group","StructureDefinition/evidence-synthesis-cohorts,StructureDefinition/study-cohort,StructureDefinition/cohorts","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/group-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.277,2.16.840.1.113883.4.642.2.156,2.16.840.1.113883.4.642.3.284",GroupType,Group Type,"Types of resources that are part of group.","StructureDefinition/evidence-synthesis-cohorts,StructureDefinition/study-cohort,StructureDefinition/cohorts","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/http-verb,5.0.0,active,"2.16.840.1.113883.4.642.3.624,2.16.840.1.113883.4.642.3.616,2.16.840.1.113883.4.642.2.329",HTTPVerb,H T T P Verb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/guideline-bundle","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/iana-link-relations,5.0.0,active,,LinkRelationTypes,Link Relation Types,"Link Relation Types defined at https://www.iana.org/assignments/link-relations/link-relations.xhtml#link-relations-1","StructureDefinition/guideline-bundle","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/identifier-type,5.0.0,active,"2.16.840.1.113883.4.642.3.45",IdentifierTypeCodes,Identifier Type Codes,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/guideline","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/guideline","hl7.fhir.r5.core"
